Season;Week;Date;League;Players per Team;Location;Round Number;Match Number;Team;Position;Player;Player ID;Opponent;Score;Points;Input Data;Computed Data
25/26;2;2026-02-19;BZOL N2;4;;1;2;Räumkomando Lauf 2;3;Markus Brunner;25423;RW Lichtenhof Stein 3;189;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;2;Weiß Blau Unterföhring 1;0;Hannelore Dornacher;16414;Mainauenbowler Bayreuth Land 1;158;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;2;Weiß Blau Unterföhring 1;0;Team Total;0;Mainauenbowler Bayreuth Land 1;663;3.0;False;True
25/26;2;2026-04-04;BAYL-F;4;;1;2;Weiß Blau Unterföhring 1;1;Gabriele Zehner;7551;Mainauenbowler Bayreuth Land 1;185;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;2;Weiß Blau Unterföhring 1;2;Petra Richter;21185;Mainauenbowler Bayreuth Land 1;202;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;2;Weiß Blau Unterföhring 1;3;Beate Albert;7087;Mainauenbowler Bayreuth Land 1;118;0.0;True;False
25/26;2;2026-03-31;LL S (D);4;;1;3;Active Bowler Brunnthal 1;0;Jentsch Judith;38608;HighRoller Rosenheim 2;124;0.0;True;False
25/26;2;2026-03-31;LL S (D);4;;1;3;Active Bowler Brunnthal 1;0;Team Total;0;HighRoller Rosenheim 2;598;0.0;False;True
25/26;2;2026-03-31;LL S (D);4;;1;3;Active Bowler Brunnthal 1;1;Hockenjos Antje;25992;HighRoller Rosenheim 2;163;0.0;True;False
25/26;2;2026-03-31;LL S (D);4;;1;3;Active Bowler Brunnthal 1;2;Dietrich-Spankau Christine;38393;HighRoller Rosenheim 2;128;0.0;True;False
25/26;2;2026-03-31;LL S (D);4;;1;3;Active Bowler Brunnthal 1;3;Grünes Heidi;25885;HighRoller Rosenheim 2;183;1.0;True;False
25/26;2;2026-02-15;BayL;4;;1;3;BK München 3;0;Peter Börding;7593;Werdenfels 1;228;1.0;True;False
25/26;2;2026-02-15;BayL;4;;1;3;BK München 3;0;Team Total;0;Werdenfels 1;891;3.0;False;True
25/26;2;2026-02-15;BayL;4;;1;3;BK München 3;1;Daniel Börding;7591;Werdenfels 1;215;0.0;True;False
25/26;2;2026-02-15;BayL;4;;1;3;BK München 3;2;Harald Laub;7597;Werdenfels 1;201;0.0;True;False
25/26;2;2026-02-15;BayL;4;;1;3;BK München 3;3;Sebastian Hinterwimmer;7885;Werdenfels 1;247;1.0;True;False
25/26;2;2026-03-31;LL S (D);4;;1;3;HighRoller Rosenheim 2;0;Witthinrich Jana;38355;Active Bowler Brunnthal 1;183;1.0;True;False
25/26;2;2026-03-31;LL S (D);4;;1;3;HighRoller Rosenheim 2;0;Team Total;0;Active Bowler Brunnthal 1;666;3.0;False;True
25/26;2;2026-03-31;LL S (D);4;;1;3;HighRoller Rosenheim 2;1;Weiss Luisa Samira;38773;Active Bowler Brunnthal 1;173;1.0;True;False
25/26;2;2026-03-31;LL S (D);4;;1;3;HighRoller Rosenheim 2;2;Achhammer Klara;38760;Active Bowler Brunnthal 1;143;1.0;True;False
25/26;2;2026-03-31;LL S (D);4;;1;3;HighRoller Rosenheim 2;3;Stölzel Celia Nicole;38759;Active Bowler Brunnthal 1;167;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;3;Highroller Rosenheim 1;0;Cornelia Auer;25298;Munich Mavericks 1;184;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;3;Highroller Rosenheim 1;0;Team Total;0;Munich Mavericks 1;651;0.0;False;True
25/26;2;2026-04-04;BAYL-F;4;;1;3;Highroller Rosenheim 1;1;Johanna Groll;25630;Munich Mavericks 1;152;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;3;Highroller Rosenheim 1;2;Bianka Schanze;38757;Munich Mavericks 1;146;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;3;Highroller Rosenheim 1;3;Natalie Groll;25857;Munich Mavericks 1;169;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;3;Munich Mavericks 1;0;Christine Bilan;16426;Highroller Rosenheim 1;165;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;3;Munich Mavericks 1;0;Team Total;0;Highroller Rosenheim 1;678;3.0;False;True
25/26;2;2026-04-04;BAYL-F;4;;1;3;Munich Mavericks 1;1;Diana Beyer;25273;Highroller Rosenheim 1;155;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;3;Munich Mavericks 1;2;Wirtz Ute;7545;Highroller Rosenheim 1;153;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;3;Munich Mavericks 1;3;Christiane Betz;7683;Highroller Rosenheim 1;205;1.0;True;False
25/26;2;2026-02-15;BayL;4;;1;3;Werdenfels 1;0;Michael Ring;7317;BK München 3;181;0.0;True;False
25/26;2;2026-02-15;BayL;4;;1;3;Werdenfels 1;0;Team Total;0;BK München 3;819;0.0;False;True
25/26;2;2026-02-15;BayL;4;;1;3;Werdenfels 1;1;Maximilian Kammermeier;25822;BK München 3;238;1.0;True;False
25/26;2;2026-02-15;BayL;4;;1;3;Werdenfels 1;2;Bruno Gärtner;25649;BK München 3;208;1.0;True;False
25/26;2;2026-02-15;BayL;4;;1;3;Werdenfels 1;3;Daniel Hellmich;7314;BK München 3;192;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;4;BK München 3;0;Brigitte Clemenz;7574;Phönix 03 Lauf 1;205;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;4;BK München 3;0;Team Total;0;Phönix 03 Lauf 1;676;3.0;False;True
25/26;2;2026-04-04;BAYL-F;4;;1;4;BK München 3;1;Sylvia Kral;7322;Phönix 03 Lauf 1;144;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;4;BK München 3;2;Angela Laub;7576;Phönix 03 Lauf 1;166;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;4;BK München 3;3;Andrea Danzer;16879;Phönix 03 Lauf 1;161;0.0;True;False
25/26;2;2026-02-15;BayL;4;;1;4;Bowlinghaus Bamberg 1;0;William Karl;16532;SG DJK Rimpar 1;213;1.0;True;False
25/26;2;2026-02-15;BayL;4;;1;4;Bowlinghaus Bamberg 1;0;Team Total;0;SG DJK Rimpar 1;872;3.0;False;True
25/26;2;2026-02-15;BayL;4;;1;4;Bowlinghaus Bamberg 1;1;Bernd Trapphardt;16559;SG DJK Rimpar 1;210;1.0;True;False
25/26;2;2026-02-15;BayL;4;;1;4;Bowlinghaus Bamberg 1;2;Mario Burghardt;12248;SG DJK Rimpar 1;236;1.0;True;False
25/26;2;2026-02-15;BayL;4;;1;4;Bowlinghaus Bamberg 1;3;Thomas Nikoleit;25516;SG DJK Rimpar 1;213;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;4;Phönix 03 Lauf 1;0;Helga Kleim;7787;BK München 3;156;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;4;Phönix 03 Lauf 1;0;Team Total;0;BK München 3;625;0.0;False;True
25/26;2;2026-04-04;BAYL-F;4;;1;4;Phönix 03 Lauf 1;1;Ilse Grom-Ruffershöfer;16900;BK München 3;133;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;4;Phönix 03 Lauf 1;2;Christina Reichel;7786;BK München 3;138;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;1;4;Phönix 03 Lauf 1;3;Katharina Schuster;7801;BK München 3;198;1.0;True;False
25/26;2;2026-02-15;BayL;4;;1;4;SG DJK Rimpar 1;0;Sebastian Gräfe;38687;Bowlinghaus Bamberg 1;196;0.0;True;False
25/26;2;2026-02-15;BayL;4;;1;4;SG DJK Rimpar 1;0;Team Total;0;Bowlinghaus Bamberg 1;754;0.0;False;True
25/26;2;2026-02-15;BayL;4;;1;4;SG DJK Rimpar 1;1;Henning Wunderlich;38018;Bowlinghaus Bamberg 1;161;0.0;True;False
25/26;2;2026-02-15;BayL;4;;1;4;SG DJK Rimpar 1;2;Michael Kreß;10622;Bowlinghaus Bamberg 1;199;0.0;True;False
25/26;2;2026-02-15;BayL;4;;1;4;SG DJK Rimpar 1;3;Jan-Uwe Werder;16301;Bowlinghaus Bamberg 1;198;0.0;True;False
25/26;2;2026-03-29;LL S;4;;2;0;Absolut Sports 1;0;Mutz Anton;25005;Murmels N-U 1;196;0.0;True;False
25/26;2;2026-03-29;LL S;4;;2;0;Absolut Sports 1;0;Team Total;0;Murmels N-U 1;794;0.0;False;True
25/26;2;2026-03-29;LL S;4;;2;0;Absolut Sports 1;1;Thurner Patrick;38530;Murmels N-U 1;208;1.0;True;False
25/26;2;2026-03-29;LL S;4;;2;0;Absolut Sports 1;2;Hanauer Florian;38001;Murmels N-U 1;200;0.0;True;False
25/26;2;2026-03-29;LL S;4;;2;0;Absolut Sports 1;3;Stangl Florian;25690;Murmels N-U 1;190;0.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;0;Absolut Sports 2;0;Demuth Werner;38985;Pfaffenhofen 2;164;0.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;0;Absolut Sports 2;0;Team Total;0;Pfaffenhofen 2;589;0.0;False;True
25/26;2;2026-02-13;KL S1;4;;2;0;Absolut Sports 2;1;Stockmann Uwe;38149;Pfaffenhofen 2;143;0.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;0;Absolut Sports 2;2;Mattes Marc;38902;Pfaffenhofen 2;156;0.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;0;Absolut Sports 2;3;Jehle Dennis;38954;Pfaffenhofen 2;126;0.0;True;False
25/26;2;2026-02-25;KL N2;4;;2;0;BC Bamberger  Bowlinghaus 3;0;Stegner Ottmar;16535;BC Coburg 1;171;1.0;True;False
25/26;2;2026-02-25;KL N2;4;;2;0;BC Bamberger  Bowlinghaus 3;0;Team Total;0;BC Coburg 1;633;3.0;False;True
25/26;2;2026-02-25;KL N2;4;;2;0;BC Bamberger  Bowlinghaus 3;1;Karl Georg;16545;BC Coburg 1;170;1.0;True;False
25/26;2;2026-02-25;KL N2;4;;2;0;BC Bamberger  Bowlinghaus 3;2;Striefler Edmund;25063;BC Coburg 1;158;0.0;True;False
25/26;2;2026-02-25;KL N2;4;;2;0;BC Bamberger  Bowlinghaus 3;3;Schäfer Bernd;38688;BC Coburg 1;134;0.0;True;False
25/26;2;2026-02-25;KL N2;4;;2;0;BC Coburg 1;0;Keller Anja;25965;BC Bamberger  Bowlinghaus 3;142;0.0;True;False
25/26;2;2026-02-25;KL N2;4;;2;0;BC Coburg 1;0;Team Total;0;BC Bamberger  Bowlinghaus 3;591;0.0;False;True
25/26;2;2026-02-25;KL N2;4;;2;0;BC Coburg 1;1;Thomas Alisa;38936;BC Bamberger  Bowlinghaus 3;132;0.0;True;False
25/26;2;2026-02-25;KL N2;4;;2;0;BC Coburg 1;2;Noack Peter;38369;BC Bamberger  Bowlinghaus 3;169;1.0;True;False
25/26;2;2026-02-25;KL N2;4;;2;0;BC Coburg 1;3;Thomas Nico;38134;BC Bamberger  Bowlinghaus 3;148;1.0;True;False
25/26;2;2026-02-15;BayL;4;;2;0;Bajuwaren München 1;0;Hans-Jürgen Glasl;7408;Werdenfels 1;236;1.0;True;False
25/26;2;2026-02-15;BayL;4;;2;0;Bajuwaren München 1;0;Team Total;0;Werdenfels 1;752;0.0;False;True
25/26;2;2026-02-15;BayL;4;;2;0;Bajuwaren München 1;1;Dennis Lüthje;7600;Werdenfels 1;143;0.0;True;False
25/26;2;2026-02-15;BayL;4;;2;0;Bajuwaren München 1;2;Ralph Reichert;7416;Werdenfels 1;171;0.0;True;False
25/26;2;2026-02-15;BayL;4;;2;0;Bajuwaren München 1;3;Volker Lüthje;7601;Werdenfels 1;202;0.0;True;False
25/26;2;2026-02-20;BZOL N1;4;;2;0;Castra Regina Regensburg 2;0;Steven Simon;38571;Mainauenbowler Bayreuth Land 2;198;1.0;True;False
25/26;2;2026-02-20;BZOL N1;4;;2;0;Castra Regina Regensburg 2;0;Team Total;0;Mainauenbowler Bayreuth Land 2;842;3.0;False;True
25/26;2;2026-02-20;BZOL N1;4;;2;0;Castra Regina Regensburg 2;1;Blasius Stibel;7849;Mainauenbowler Bayreuth Land 2;201;1.0;True;False
25/26;2;2026-02-20;BZOL N1;4;;2;0;Castra Regina Regensburg 2;2;Dennis Martin;38870;Mainauenbowler Bayreuth Land 2;178;1.0;True;False
25/26;2;2026-02-20;BZOL N1;4;;2;0;Castra Regina Regensburg 2;3;Martin Humbs;38046;Mainauenbowler Bayreuth Land 2;265;1.0;True;False
25/26;2;2026-02-19;BZOL N2;4;;2;0;Flying Pins Erlangen 2;0;Klaus Maier;25044;Räumkomando Lauf 2;149;1.0;True;False
25/26;2;2026-02-19;BZOL N2;4;;2;0;Flying Pins Erlangen 2;0;Team Total;0;Räumkomando Lauf 2;693;3.0;False;True
25/26;2;2026-02-19;BZOL N2;4;;2;0;Flying Pins Erlangen 2;1;Patrick Stief;25973;Räumkomando Lauf 2;170;1.0;True;False
25/26;2;2026-02-19;BZOL N2;4;;2;0;Flying Pins Erlangen 2;2;Florian Herzog;38082;Räumkomando Lauf 2;194;1.0;True;False
25/26;2;2026-02-19;BZOL N2;4;;2;0;Flying Pins Erlangen 2;3;Michael Brucksch;25761;Räumkomando Lauf 2;180;0.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;0;HighRoller Rosenheim 2;0;Witthinrich Jana;38355;Pfaffenhofen 1;147;0.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;0;HighRoller Rosenheim 2;0;Team Total;0;Pfaffenhofen 1;668;0.0;False;True
25/26;2;2026-03-31;LL S (D);4;;2;0;HighRoller Rosenheim 2;1;Weiss Luisa Samira;38773;Pfaffenhofen 1;212;1.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;0;HighRoller Rosenheim 2;2;Achhammer Klara;38760;Pfaffenhofen 1;160;0.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;0;HighRoller Rosenheim 2;3;Stölzel Celia Nicole;38759;Pfaffenhofen 1;149;0.0;True;False
25/26;2;2026-02-20;BZOL N1;4;;2;0;Mainauenbowler Bayreuth Land 2;0;Klaus Weiske;7182;Castra Regina Regensburg 2;190;0.0;True;False
25/26;2;2026-02-20;BZOL N1;4;;2;0;Mainauenbowler Bayreuth Land 2;0;Team Total;0;Castra Regina Regensburg 2;684;0.0;False;True
25/26;2;2026-02-20;BZOL N1;4;;2;0;Mainauenbowler Bayreuth Land 2;1;Anthony Fiochetta;7967;Castra Regina Regensburg 2;167;0.0;True;False
25/26;2;2026-02-20;BZOL N1;4;;2;0;Mainauenbowler Bayreuth Land 2;2;Detlef Semmling;16453;Castra Regina Regensburg 2;164;0.0;True;False
25/26;2;2026-02-20;BZOL N1;4;;2;0;Mainauenbowler Bayreuth Land 2;3;Wolfgang Hamfler;7747;Castra Regina Regensburg 2;163;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;0;Munich Mavericks 1;0;Christine Bilan;16426;Weiß Blau Unterföhring 1;202;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;0;Munich Mavericks 1;0;Team Total;0;Weiß Blau Unterföhring 1;744;3.0;False;True
25/26;2;2026-04-04;BAYL-F;4;;2;0;Munich Mavericks 1;1;Diana Beyer;25273;Weiß Blau Unterföhring 1;154;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;0;Munich Mavericks 1;2;Wirtz Ute;7545;Weiß Blau Unterföhring 1;175;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;0;Munich Mavericks 1;3;Christiane Betz;7683;Weiß Blau Unterföhring 1;213;1.0;True;False
25/26;2;2026-03-29;LL S;4;;2;0;Murmels N-U 1;0;Brandt Michael;38110;Absolut Sports 1;220;1.0;True;False
25/26;2;2026-03-29;LL S;4;;2;0;Murmels N-U 1;0;Team Total;0;Absolut Sports 1;839;3.0;False;True
25/26;2;2026-03-29;LL S;4;;2;0;Murmels N-U 1;1;Köhler Luca;38665;Absolut Sports 1;187;0.0;True;False
25/26;2;2026-03-29;LL S;4;;2;0;Murmels N-U 1;2;Schöllhorn Andreas;38568;Absolut Sports 1;201;1.0;True;False
25/26;2;2026-03-29;LL S;4;;2;0;Murmels N-U 1;3;Mücke Jochen;38842;Absolut Sports 1;231;1.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;0;Pfaffenhofen 1;0;Burghard Bettina;25173;HighRoller Rosenheim 2;215;1.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;0;Pfaffenhofen 1;0;Team Total;0;HighRoller Rosenheim 2;711;3.0;False;True
25/26;2;2026-03-31;LL S (D);4;;2;0;Pfaffenhofen 1;1;Burghard Claudia;16341;HighRoller Rosenheim 2;132;0.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;0;Pfaffenhofen 1;2;Linke Stefanie;16805;HighRoller Rosenheim 2;161;1.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;0;Pfaffenhofen 1;3;Jencz Stefanie;7372;HighRoller Rosenheim 2;203;1.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;0;Pfaffenhofen 2;0;Faltermeier Robert;38472;Absolut Sports 2;171;1.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;0;Pfaffenhofen 2;0;Team Total;0;Absolut Sports 2;697;3.0;False;True
25/26;2;2026-02-13;KL S1;4;;2;0;Pfaffenhofen 2;1;Herrmann Maximilian;38892;Absolut Sports 2;157;1.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;0;Pfaffenhofen 2;2;Zitzelsberger Gerhard;38951;Absolut Sports 2;190;1.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;0;Pfaffenhofen 2;3;Walch Peter;7493;Absolut Sports 2;179;1.0;True;False
25/26;2;2026-02-19;BZOL N2;4;;2;0;Räumkomando Lauf 2;0;Anna Vollmer;38299;Flying Pins Erlangen 2;140;0.0;True;False
25/26;2;2026-02-19;BZOL N2;4;;2;0;Räumkomando Lauf 2;0;Team Total;0;Flying Pins Erlangen 2;642;0.0;False;True
25/26;2;2026-02-19;BZOL N2;4;;2;0;Räumkomando Lauf 2;1;Andreas Kühlmann;38914;Flying Pins Erlangen 2;166;0.0;True;False
25/26;2;2026-02-19;BZOL N2;4;;2;0;Räumkomando Lauf 2;2;Nicolas Hoffmann;38935;Flying Pins Erlangen 2;155;0.0;True;False
25/26;2;2026-02-19;BZOL N2;4;;2;0;Räumkomando Lauf 2;3;Markus Brunner;25423;Flying Pins Erlangen 2;181;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;0;Weiß Blau Unterföhring 1;0;Hannelore Dornacher;16414;Munich Mavericks 1;195;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;0;Weiß Blau Unterföhring 1;0;Team Total;0;Munich Mavericks 1;728;0.0;False;True
25/26;2;2026-04-04;BAYL-F;4;;2;0;Weiß Blau Unterföhring 1;1;Gabriele Zehner;7551;Munich Mavericks 1;185;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;0;Weiß Blau Unterföhring 1;2;Petra Richter;21185;Munich Mavericks 1;179;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;0;Weiß Blau Unterföhring 1;3;Brigitte Mc Fadden;7546;Munich Mavericks 1;169;0.0;True;False
25/26;2;2026-02-15;BayL;4;;2;0;Werdenfels 1;0;Michael Ring;7317;Bajuwaren München 1;179;0.0;True;False
25/26;2;2026-02-15;BayL;4;;2;0;Werdenfels 1;0;Team Total;0;Bajuwaren München 1;863;3.0;False;True
25/26;2;2026-02-15;BayL;4;;2;0;Werdenfels 1;1;Maximilian Kammermeier;25822;Bajuwaren München 1;244;1.0;True;False
25/26;2;2026-02-15;BayL;4;;2;0;Werdenfels 1;2;Bruno Gärtner;25649;Bajuwaren München 1;235;1.0;True;False
25/26;2;2026-02-15;BayL;4;;2;0;Werdenfels 1;3;Daniel Hellmich;7314;Bajuwaren München 1;205;1.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;1;BC EMAX 6;0;Rusev Pavel;38312;LA Bowling Landshut 2;143;0.5;True;False
25/26;2;2026-02-13;KL S1;4;;2;1;BC EMAX 6;0;Team Total;0;LA Bowling Landshut 2;461;0.0;False;True
25/26;2;2026-02-13;KL S1;4;;2;1;BC EMAX 6;1;Vogt Thomas;10903;LA Bowling Landshut 2;84;0.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;1;BC EMAX 6;2;Heiming Thalea;38910;LA Bowling Landshut 2;128;0.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;1;BC EMAX 6;3;Hofer Anja;38890;LA Bowling Landshut 2;106;0.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;1;BC EPA München 2;0;Strahl Pakwipa;7991;LA Bowling Landshut 1;134;0.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;1;BC EPA München 2;0;Team Total;0;LA Bowling Landshut 1;584;3.0;False;True
25/26;2;2026-03-31;LL S (D);4;;2;1;BC EPA München 2;1;Weninger Diana;25397;LA Bowling Landshut 1;137;1.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;1;BC EPA München 2;2;Wiedl Edeltraud;16029;LA Bowling Landshut 1;164;1.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;1;BC EPA München 2;3;Treffke Helga;7752;LA Bowling Landshut 1;149;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;1;BK München 2;0;Monika Schott;16594;Phönix 03 Lauf 1;154;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;1;BK München 2;0;Team Total;0;Phönix 03 Lauf 1;662;0.0;False;True
25/26;2;2026-04-04;BAYL-F;4;;2;1;BK München 2;1;Melanie Seeger;38350;Phönix 03 Lauf 1;165;0.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;1;BK München 2;2;Petra Waigel;7061;Phönix 03 Lauf 1;156;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;1;BK München 2;3;Nicole Schott;16595;Phönix 03 Lauf 1;187;0.0;True;False
25/26;2;2026-03-29;LL S;4;;2;1;BSC HighRoller Rosenheim 1;0;Kasenbacher Lucas;25340;Bavaria Unterföhring 1;164;0.0;True;False
25/26;2;2026-03-29;LL S;4;;2;1;BSC HighRoller Rosenheim 1;0;Team Total;0;Bavaria Unterföhring 1;762;0.0;False;True
25/26;2;2026-03-29;LL S;4;;2;1;BSC HighRoller Rosenheim 1;1;Kabel Nicolas;38092;Bavaria Unterföhring 1;186;0.0;True;False
25/26;2;2026-03-29;LL S;4;;2;1;BSC HighRoller Rosenheim 1;2;Tos Sascha;16519;Bavaria Unterföhring 1;224;1.0;True;False
25/26;2;2026-03-29;LL S;4;;2;1;BSC HighRoller Rosenheim 1;3;Auer Thomas;16888;Bavaria Unterföhring 1;188;0.5;True;False
25/26;2;2026-03-29;LL S;4;;2;1;Bavaria Unterföhring 1;0;Maier Max;16763;BSC HighRoller Rosenheim 1;170;1.0;True;False
25/26;2;2026-03-29;LL S;4;;2;1;Bavaria Unterföhring 1;0;Team Total;0;BSC HighRoller Rosenheim 1;771;3.0;False;True
25/26;2;2026-03-29;LL S;4;;2;1;Bavaria Unterföhring 1;1;Hartmann Benedikt;38112;BSC HighRoller Rosenheim 1;195;1.0;True;False
25/26;2;2026-03-29;LL S;4;;2;1;Bavaria Unterföhring 1;2;Perrin Clément;38995;BSC HighRoller Rosenheim 1;218;0.0;True;False
25/26;2;2026-03-29;LL S;4;;2;1;Bavaria Unterföhring 1;3;Hoffmann Tobias;38576;BSC HighRoller Rosenheim 1;188;0.5;True;False
25/26;2;2026-02-19;BZOL N2;4;;2;1;Gute Laune Lauf 1;0;Marcel Quecke;38732;RW Lichtenhof Stein 3;176;0.0;True;False
25/26;2;2026-02-19;BZOL N2;4;;2;1;Gute Laune Lauf 1;0;Team Total;0;RW Lichtenhof Stein 3;679;0.0;False;True
25/26;2;2026-02-19;BZOL N2;4;;2;1;Gute Laune Lauf 1;1;Gisela Krämer;7753;RW Lichtenhof Stein 3;179;0.0;True;False
25/26;2;2026-02-19;BZOL N2;4;;2;1;Gute Laune Lauf 1;2;Roland Augsdörfer;38549;RW Lichtenhof Stein 3;173;0.0;True;False
25/26;2;2026-02-19;BZOL N2;4;;2;1;Gute Laune Lauf 1;3;René Jurischka;38593;RW Lichtenhof Stein 3;151;0.0;True;False
25/26;2;2026-02-20;BZOL N1;4;;2;1;Kings Club Bayreuth Land 1;0;Max Bujdoso;7228;RW Lichtenhof Stein 2;167;0.0;True;False
25/26;2;2026-02-20;BZOL N1;4;;2;1;Kings Club Bayreuth Land 1;0;Team Total;0;RW Lichtenhof Stein 2;680;0.0;False;True
25/26;2;2026-02-20;BZOL N1;4;;2;1;Kings Club Bayreuth Land 1;1;Kai Bräutigam;38115;RW Lichtenhof Stein 2;213;1.0;True;False
25/26;2;2026-02-20;BZOL N1;4;;2;1;Kings Club Bayreuth Land 1;2;Steffen Birkner;25082;RW Lichtenhof Stein 2;161;0.0;True;False
25/26;2;2026-02-20;BZOL N1;4;;2;1;Kings Club Bayreuth Land 1;3;Christian Schuster;7723;RW Lichtenhof Stein 2;139;0.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;1;LA Bowling Landshut 1;0;Ruppert Raja;38937;BC EPA München 2;144;1.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;1;LA Bowling Landshut 1;0;Team Total;0;BC EPA München 2;525;0.0;False;True
25/26;2;2026-03-31;LL S (D);4;;2;1;LA Bowling Landshut 1;1;Gahr Regina;38555;BC EPA München 2;115;0.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;1;LA Bowling Landshut 1;2;Zettler Edda;38662;BC EPA München 2;128;0.0;True;False
25/26;2;2026-03-31;LL S (D);4;;2;1;LA Bowling Landshut 1;3;Sollmann Verena;25466;BC EPA München 2;138;0.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;1;LA Bowling Landshut 2;0;Ruppert Michael;38887;BC EMAX 6;143;0.5;True;False
25/26;2;2026-02-13;KL S1;4;;2;1;LA Bowling Landshut 2;0;Team Total;0;BC EMAX 6;561;3.0;False;True
25/26;2;2026-02-13;KL S1;4;;2;1;LA Bowling Landshut 2;1;Schäfer Michael;7484;BC EMAX 6;129;1.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;1;LA Bowling Landshut 2;2;Koch Holger;38605;BC EMAX 6;153;1.0;True;False
25/26;2;2026-02-13;KL S1;4;;2;1;LA Bowling Landshut 2;3;Heumos Roland;38388;BC EMAX 6;136;1.0;True;False
25/26;2;2026-02-25;KL N2;4;;2;1;Mainauenbowler Bayreuth Land 4;0;Fischer Nick;9936;Strikers Geldersheim 5;176;1.0;True;False
25/26;2;2026-02-25;KL N2;4;;2;1;Mainauenbowler Bayreuth Land 4;0;Team Total;0;Strikers Geldersheim 5;628;3.0;False;True
25/26;2;2026-02-25;KL N2;4;;2;1;Mainauenbowler Bayreuth Land 4;1;Zahiri Alireza;38509;Strikers Geldersheim 5;157;1.0;True;False
25/26;2;2026-02-25;KL N2;4;;2;1;Mainauenbowler Bayreuth Land 4;2;Eichner Karl;7586;Strikers Geldersheim 5;167;1.0;True;False
25/26;2;2026-02-25;KL N2;4;;2;1;Mainauenbowler Bayreuth Land 4;3;Babaew Eugen;25853;Strikers Geldersheim 5;128;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;1;Phönix 03 Lauf 1;0;Helga Kleim;7787;BK München 2;158;1.0;True;False
25/26;2;2026-04-04;BAYL-F;4;;2;1;Phönix 03 Lauf 1;0;Team Total;0;BK München 2;726;3.0;False;True
